"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","849","Should display Orders List title","sales-portal-ui","Sun Apr 26 21:01:26 UTC 2026","passed","Sun Apr 26 21:01:27 UTC 2026","[UI] [Orders] [Sales Portal] Health Check > [UI] [Orders] [Orders List]","src/ui/tests/health-check.spec.ts","",""
"","101","Successful order status update from ""Canceled"" to ""Draft""","sales-portal-api","Sun Apr 26 21:02:20 UTC 2026","passed","Sun Apr 26 21:02:20 UTC 2026","[API][Orders] Canceled - Draft/In Process > Positive cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","83","Should add comment: Valid comment - 1 chars","sales-portal-api","Sun Apr 26 21:02:11 UTC 2026","passed","Sun Apr 26 21:02:11 UTC 2026","[API] [Orders] Add a comment > Positive","src/api/tests/orders/addComment.spec.ts","",""
"","24","Should create customer: Extra unknown field - 201 Created","sales-portal-api","Sun Apr 26 21:02:05 UTC 2026","passed","Sun Apr 26 21:02:05 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","15","Should create product: Full valid data","sales-portal-api","Sun Apr 26 21:02:22 UTC 2026","passed","Sun Apr 26 21:02:22 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","52","Should NOT update product: ID of non-existent product","sales-portal-api","Sun Apr 26 21:02:25 UTC 2026","passed","Sun Apr 26 21:02:25 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","30","Should NOT delete customer with empty token - 401 Not authorized","sales-portal-api","Sun Apr 26 21:02:06 UTC 2026","passed","Sun Apr 26 21:02:06 UTC 2026","[API] [Customers] Delete Customer By ID > Negative","src/api/tests/customers/deleteById.spec.ts","",""
"","2925","Should allow receiving all products for a In Process order","sales-portal-ui","Sun Apr 26 21:01:49 UTC 2026","passed","Sun Apr 26 21:01:52 UTC 2026","[UI] [Orders] [Orders Details] [Received Products Section] Order without Received Products","src/ui/tests/orders/smoke/allReceivedProducts.spec.ts","",""
"","1742","Verify Cancel Receiving button","sales-portal-ui","Sun Apr 26 21:01:22 UTC 2026","passed","Sun Apr 26 21:01:24 UTC 2026","[UI] [Orders] [Sales Portal] Health Check > [UI] [Orders] [Order Details] [Received Products] Orders in Progress","src/ui/tests/health-check.spec.ts","",""
"","64","Should NOT return customers with empty token - 401 Unauthorized","sales-portal-api","Sun Apr 26 21:02:06 UTC 2026","passed","Sun Apr 26 21:02:06 UTC 2026","[API] [Customers] Get All Customers > Negative","src/api/tests/customers/getAllCustomers.spec.ts","",""
"","50","404 Not Found - Create order with not exist product","sales-portal-api","Sun Apr 26 21:02:13 UTC 2026","passed","Sun Apr 26 21:02:13 UTC 2026","[API] [Orders] Create a new order > Negative","src/api/tests/orders/createOrder.spec.ts","",""
"","1801","Should not open edit customer modal for Canceled order","sales-portal-ui","Sun Apr 26 21:01:20 UTC 2026","passed","Sun Apr 26 21:01:21 UTC 2026","[UI] [Orders] [Customer] > [UI] [Orders] [Customer] [Positive] Edit customer > [UI] [Orders] [Customer] [Negative] Edit customer modal for Canceled order (without service)","src/ui/tests/orders/criticalPath/editCustomer.spec.ts","",""
